Turn; Color; AI; Move; Skip; Time; Num. Reds; Num. Whites 
36; 1; mcts; (5,6) -> (6, 5); 0; 1.8084118366241455; 4; 3
37; 0; minimax; (1,4) -> (0, 5); 0; 0.04170989990234375; 4; 3
37; 1; mcts; (7,0) -> (6, 1); 0; 1.8396234512329102; 4; 3
38; 0; minimax; (0,7) -> (1, 6); 0; 0.07628607749938965; 4; 3
38; 1; mcts; (6,1) -> (5, 2); 0; 1.899390697479248; 4; 3
39; 0; minimax; (1,6) -> (0, 7); 0; 0.10998153686523438; 4; 3
39; 1; mcts; (5,2) -> (4, 1); 0; 1.9005074501037598; 4; 3
40; 0; minimax; (0,7) -> (1, 6); 0; 0.07636141777038574; 4; 3
40; 1; mcts; (1,0) -> (2, 1); 0; 1.9196717739105225; 4; 3
41; 0; minimax; (1,6) -> (0, 7); 0; 0.16679954528808594; 4; 3
41; 1; mcts; (6,5) -> (7, 4); 0; 1.950516700744629; 4; 3
42; 0; minimax; (0,7) -> (1, 6); 0; 0.11760234832763672; 4; 3
42; 1; mcts; (2,1) -> (3, 0); 0; 2.0693883895874023; 4; 3
43; 0; minimax; (1,6) -> (0, 7); 0; 0.25426340103149414; 4; 3
43; 1; mcts; (4,1) -> (3, 2); 0; 3.1729953289031982; 4; 3
44; 0; minimax; (0,5) -> (1, 4); 0; 0.11728167533874512; 4; 3
44; 1; mcts; (3,2) -> (2, 3); 0; 2.176931381225586; 4; 3
45; 0; minimax; (1,4) -> (3, 2); 1; 0.21049904823303223; 4; 3
45; 1; mcts; (7,4) -> (6, 3); 0; 2.557609796524048; 4; 2
46; 0; minimax; (3,2) -> (4, 3); 0; 0.19141840934753418; 4; 2
46; 1; mcts; (6,3) -> (5, 4); 0; 1.8395562171936035; 4; 2
47; 0; minimax; (4,3) -> (6, 5); 1; 0.20085692405700684; 4; 2
47; 1; mcts; (3,0) -> (2, 1); 0; 1.5294642448425293; 4; 1
48; 0; minimax; (6,5) -> (7, 6); 0; 0.1583561897277832; 4; 1
48; 1; mcts; (2,1) -> (3, 0); 0; 1.1534712314605713; 4; 1
49; 0; minimax; (7,6) -> (6, 7); 0; 0.10621476173400879; 4; 1
49; 1; mcts; (3,0) -> (2, 1); 0; 1.5869600772857666; 4; 1
50; 0; minimax; (6,7) -> (7, 6); 0; 0.1033473014831543; 4; 1
50; 1; mcts; (2,1) -> (3, 0); 0; 1.377103328704834; 4; 1
51; 0; minimax; (7,6) -> (6, 7); 0; 0.11076474189758301; 4; 1
51; 1; mcts; (3,0) -> (4, 1); 0; 1.8939688205718994; 4; 1
52; 0; minimax; (6,7) -> (7, 6); 0; 0.11369991302490234; 4; 1
52; 1; mcts; (4,1) -> (5, 0); 0; 1.513936996459961; 4; 1
53; 0; minimax; (7,6) -> (6, 7); 0; 0.11041021347045898; 4; 1
53; 1; mcts; (5,0) -> (6, 1); 0; 1.826927900314331; 4; 1
54; 0; minimax; (6,7) -> (7, 6); 0; 0.14279556274414062; 4; 1
54; 1; mcts; (6,1) -> (7, 2); 0; 1.6092782020568848; 4; 1
55; 0; minimax; (7,6) -> (6, 7); 0; 0.11071991920471191; 4; 1
55; 1; mcts; (7,2) -> (6, 1); 0; 1.5210332870483398; 4; 1
56; 0; minimax; (6,7) -> (7, 6); 0; 0.1077127456665039; 4; 1
56; 1; mcts; (6,1) -> (7, 0); 0; 1.3982505798339844; 4; 1
57; 0; minimax; (7,6) -> (6, 7); 0; 0.11509013175964355; 4; 1
Winner : Red
