Turn; Color; AI; Move; Skip; Time; Num. Reds; Num. Whites 
1; 1; mcts; (2,3) -> (3, 4); 0; 2.4136695861816406; 12; 12
2; 0; minimax; (5,6) -> (4, 7); 0; 0.27221107482910156; 12; 12
2; 1; mcts; (2,7) -> (3, 6); 0; 2.9062488079071045; 12; 12
3; 0; minimax; (6,7) -> (5, 6); 0; 0.2867872714996338; 12; 12
3; 1; mcts; (1,4) -> (2, 3); 0; 2.555410623550415; 12; 12
4; 0; minimax; (7,6) -> (6, 7); 0; 0.37824249267578125; 12; 12
4; 1; mcts; (2,3) -> (3, 2); 0; 2.823831558227539; 12; 12
5; 0; minimax; (5,6) -> (4, 5); 0; 0.18046212196350098; 12; 12
5; 1; mcts; (3,2) -> (4, 3); 0; 2.6477510929107666; 12; 12
6; 0; minimax; (6,7) -> (5, 6); 0; 0.3119387626647949; 12; 12
6; 1; mcts; (1,2) -> (2, 3); 0; 3.1740784645080566; 12; 12
7; 0; minimax; (5,4) -> (1, 4); 2; 0.19486784934997559; 12; 12
7; 1; mcts; (3,6) -> (5, 4); 1; 2.6458959579467773; 12; 10
8; 0; minimax; (6,5) -> (4, 3); 1; 0.37122559547424316; 11; 10
8; 1; mcts; (2,1) -> (3, 2); 0; 2.7433230876922607; 11; 9
9; 0; minimax; (5,6) -> (4, 5); 0; 0.3198075294494629; 11; 9
9; 1; mcts; (1,0) -> (2, 1); 0; 2.4369115829467773; 11; 9
10; 0; minimax; (7,4) -> (6, 5); 0; 0.346890926361084; 11; 9
10; 1; mcts; (2,1) -> (3, 0); 0; 2.9580891132354736; 11; 9
11; 0; minimax; (6,5) -> (5, 6); 0; 0.43572998046875; 11; 9
11; 1; mcts; (0,1) -> (1, 2); 0; 2.3613975048065186; 11; 9
12; 0; minimax; (4,5) -> (2, 3); 1; 0.2699744701385498; 11; 9
12; 1; mcts; (2,5) -> (3, 4); 0; 3.1572914123535156; 11; 8
13; 0; minimax; (6,3) -> (5, 4); 0; 0.4786105155944824; 11; 8
13; 1; mcts; (1,6) -> (2, 7); 0; 2.1791555881500244; 11; 8
14; 0; minimax; (7,2) -> (6, 3); 0; 0.3707144260406494; 11; 8
14; 1; mcts; (0,7) -> (1, 6); 0; 2.1575355529785156; 11; 8
15; 0; minimax; (4,3) -> (2, 5); 1; 0.2824842929840088; 11; 8
15; 1; mcts; (3,0) -> (4, 1); 0; 1.9836747646331787; 11; 7
16; 0; minimax; (5,2) -> (3, 0); 1; 0.3055276870727539; 11; 7
16; 1; mcts; (3,2) -> (4, 3); 0; 1.8693253993988037; 11; 6
17; 0; minimax; (5,4) -> (3, 2); 1; 0.49428558349609375; 11; 6
17; 1; mcts; (2,7) -> (3, 6); 0; 1.742415189743042; 11; 5
18; 0; minimax; (2,5) -> (0, 7); 1; 0.34166574478149414; 11; 5
18; 1; mcts; (1,2) -> (3, 4); 1; 1.7011849880218506; 11; 4
19; 0; minimax; (5,6) -> (4, 5); 0; 0.41610193252563477; 10; 4
19; 1; mcts; (3,6) -> (7, 2); 2; 1.7710342407226562; 10; 4
20; 0; minimax; (6,1) -> (5, 2); 0; 0.1458432674407959; 8; 4
20; 1; mcts; (0,3) -> (2, 5); 1; 1.618706226348877; 8; 4
21; 0; minimax; (4,7) -> (3, 6); 0; 0.2023005485534668; 7; 4
21; 1; mcts; (0,5) -> (1, 6); 0; 1.5420546531677246; 7; 4
22; 0; minimax; (3,6) -> (1, 4); 1; 0.21866536140441895; 7; 4
22; 1; mcts; (7,2) -> (6, 3); 0; 1.429325819015503; 7; 3
23; 0; minimax; (0,7) -> (4, 3); 2; 0.318981409072876; 7; 3
23; 1; mcts; (6,3) -> (4, 1); 1; 1.0810596942901611; 7; 1
24; 0; minimax; (3,2) -> (2, 3); 0; 0.1946861743927002; 6; 1
24; 1; mcts; (4,1) -> (5, 2); 0; 1.033367395401001; 6; 1
25; 0; minimax; (5,0) -> (4, 1); 0; 0.2035832405090332; 6; 1
25; 1; mcts; (5,2) -> (1, 2); 2; 0.9824099540710449; 6; 1
26; 0; minimax; (3,0) -> (2, 1); 0; 0.03531169891357422; 4; 1
26; 1; mcts; (1,2) -> (5, 2); 2; 0.7518987655639648; 4; 1
27; 0; minimax; (7,0) -> (6, 1); 0; 0.007468700408935547; 2; 1
27; 1; mcts; (5,2) -> (6, 3); 0; 0.7198326587677002; 2; 1
28; 0; minimax; (1,4) -> (0, 5); 0; 0.011212825775146484; 2; 1
28; 1; mcts; (6,3) -> (7, 2); 0; 0.7416846752166748; 2; 1
29; 0; minimax; (6,1) -> (5, 2); 0; 0.016007423400878906; 2; 1
29; 1; mcts; (7,2) -> (6, 3); 0; 0.7619271278381348; 2; 1
30; 0; minimax; (5,2) -> (4, 3); 0; 0.017750978469848633; 2; 1
30; 1; mcts; (6,3) -> (5, 2); 0; 0.7988600730895996; 2; 1
31; 0; minimax; (4,3) -> (3, 4); 0; 0.017464160919189453; 2; 1
31; 1; mcts; (5,2) -> (4, 3); 0; 0.7810263633728027; 2; 1
32; 0; minimax; (3,4) -> (2, 5); 0; 0.014758586883544922; 2; 1
32; 1; mcts; (4,3) -> (5, 2); 0; 0.7607481479644775; 2; 1
33; 0; minimax; (2,5) -> (1, 6); 0; 0.009819746017456055; 2; 1
33; 1; mcts; (5,2) -> (4, 1); 0; 0.7601571083068848; 2; 1
34; 0; minimax; (1,6) -> (0, 7); 0; 0.00713348388671875; 2; 1
34; 1; mcts; (4,1) -> (3, 0); 0; 0.76041579246521; 2; 1
35; 0; minimax; (0,7) -> (1, 6); 0; 0.009733438491821289; 2; 1
35; 1; mcts; (3,0) -> (4, 1); 0; 0.7812826633453369; 2; 1
36; 0; minimax; (1,6) -> (0, 7); 0; 0.018556594848632812; 2; 1
36; 1; mcts; (4,1) -> (5, 0); 0; 0.7601816654205322; 2; 1
37; 0; minimax; (0,7) -> (1, 6); 0; 0.00961756706237793; 2; 1
