Turn; Color; AI; Move; Skip; Time; Num. Reds; Num. Whites 
20; 0; minimax; (1,2) -> (0, 3); 0; 0.14081335067749023; 5; 3
20; 1; mcts; (2,3) -> (3, 4); 0; 2.4572694301605225; 5; 3
21; 0; minimax; (6,7) -> (5, 6); 0; 0.15148687362670898; 5; 3
21; 1; mcts; (3,4) -> (4, 5); 0; 2.4795751571655273; 5; 3
22; 0; minimax; (5,6) -> (3, 4); 1; 0.1798388957977295; 5; 3
22; 1; mcts; (0,7) -> (1, 6); 0; 2.192356824874878; 5; 2
23; 0; minimax; (2,5) -> (0, 7); 1; 0.13309741020202637; 5; 2
23; 1; mcts; (2,7) -> (3, 6); 0; 1.8230500221252441; 5; 1
24; 0; minimax; (0,7) -> (1, 6); 0; 0.14708352088928223; 5; 1
24; 1; mcts; (3,6) -> (4, 7); 0; 1.9085500240325928; 5; 1
25; 0; minimax; (1,6) -> (0, 7); 0; 0.2947995662689209; 5; 1
25; 1; mcts; (4,7) -> (5, 6); 0; 2.2351815700531006; 5; 1
26; 0; minimax; (7,2) -> (6, 3); 0; 0.20693159103393555; 5; 1
26; 1; mcts; (5,6) -> (6, 5); 0; 2.1907882690429688; 5; 1
27; 0; minimax; (7,0) -> (6, 1); 0; 0.18499016761779785; 5; 1
27; 1; mcts; (6,5) -> (7, 6); 0; 3.0615549087524414; 5; 1
28; 0; minimax; (6,3) -> (5, 4); 0; 0.2781078815460205; 5; 1
28; 1; mcts; (7,6) -> (6, 5); 0; 3.3669440746307373; 5; 1
29; 0; minimax; (6,1) -> (5, 2); 0; 0.2643613815307617; 5; 1
29; 1; mcts; (6,5) -> (7, 6); 0; 2.7440977096557617; 5; 1
30; 0; minimax; (5,4) -> (4, 5); 0; 0.20830988883972168; 5; 1
30; 1; mcts; (7,6) -> (6, 5); 0; 2.223784923553467; 5; 1
31; 0; minimax; (5,2) -> (4, 3); 0; 0.1571636199951172; 5; 1
31; 1; mcts; (6,5) -> (7, 4); 0; 2.097412586212158; 5; 1
32; 0; minimax; (4,5) -> (3, 6); 0; 0.13237857818603516; 5; 1
32; 1; mcts; (7,4) -> (6, 5); 0; 2.8268227577209473; 5; 1
33; 0; minimax; (4,3) -> (3, 2); 0; 0.1697542667388916; 5; 1
33; 1; mcts; (6,5) -> (5, 6); 0; 2.178670644760132; 5; 1
34; 0; minimax; (3,6) -> (2, 7); 0; 0.19861388206481934; 5; 1
34; 1; mcts; (5,6) -> (6, 5); 0; 2.070573568344116; 5; 1
35; 0; minimax; (3,4) -> (2, 5); 0; 0.12187337875366211; 5; 1
35; 1; mcts; (6,5) -> (5, 4); 0; 2.327785015106201; 5; 1
36; 0; minimax; (3,2) -> (2, 3); 0; 0.11728096008300781; 5; 1
36; 1; mcts; (5,4) -> (4, 5); 0; 2.7307260036468506; 5; 1
37; 0; minimax; (2,7) -> (1, 6); 0; 0.09117460250854492; 5; 1
37; 1; mcts; (4,5) -> (5, 4); 0; 2.545797109603882; 5; 1
38; 0; minimax; (2,3) -> (1, 2); 0; 0.07669210433959961; 5; 1
38; 1; mcts; (5,4) -> (6, 5); 0; 2.7863993644714355; 5; 1
39; 0; minimax; (2,5) -> (1, 4); 0; 0.035567522048950195; 5; 1
39; 1; mcts; (6,5) -> (5, 6); 0; 3.12068510055542; 5; 1
40; 0; minimax; (1,6) -> (0, 5); 0; 0.022562265396118164; 5; 1
40; 1; mcts; (5,6) -> (4, 5); 0; 2.262058973312378; 5; 1
41; 0; minimax; (1,2) -> (0, 1); 0; 0.018910646438598633; 5; 1
41; 1; mcts; (4,5) -> (3, 4); 0; 2.1777501106262207; 5; 1
42; 0; minimax; (0,7) -> (1, 6); 0; 0.05123472213745117; 5; 1
42; 1; mcts; (3,4) -> (2, 3); 0; 2.1540558338165283; 5; 1
43; 0; minimax; (1,6) -> (0, 7); 0; 0.06832098960876465; 5; 1
43; 1; mcts; (2,3) -> (3, 4); 0; 1.8954815864562988; 5; 1
44; 0; minimax; (0,7) -> (1, 6); 0; 0.08057045936584473; 5; 1
44; 1; mcts; (3,4) -> (4, 5); 0; 2.004999876022339; 5; 1
45; 0; minimax; (1,6) -> (2, 7); 0; 0.0669102668762207; 5; 1
45; 1; mcts; (4,5) -> (5, 4); 0; 2.5044217109680176; 5; 1
46; 0; minimax; (2,7) -> (3, 6); 0; 0.0849306583404541; 5; 1
46; 1; mcts; (5,4) -> (4, 3); 0; 2.1429169178009033; 5; 1
47; 0; minimax; (3,6) -> (4, 5); 0; 0.1329185962677002; 5; 1
47; 1; mcts; (4,3) -> (5, 4); 0; 2.179776668548584; 5; 1
48; 0; minimax; (0,5) -> (1, 6); 0; 0.13553380966186523; 5; 1
48; 1; mcts; (5,4) -> (4, 3); 0; 2.053269147872925; 5; 1
49; 0; minimax; (4,5) -> (5, 4); 0; 0.34243249893188477; 5; 1
49; 1; mcts; (4,3) -> (3, 2); 0; 2.3611929416656494; 5; 1
50; 0; minimax; (5,4) -> (4, 3); 0; 0.35089612007141113; 5; 1
50; 1; mcts; (3,2) -> (5, 4); 1; 2.948742628097534; 5; 1
51; 0; minimax; (1,6) -> (0, 7); 0; 0.13576340675354004; 4; 1
51; 1; mcts; (5,4) -> (6, 3); 0; 3.9501054286956787; 4; 1
52; 0; minimax; (1,4) -> (0, 5); 0; 0.09435510635375977; 4; 1
52; 1; mcts; (6,3) -> (7, 4); 0; 2.996238946914673; 4; 1
53; 0; minimax; (0,7) -> (1, 6); 0; 0.1195821762084961; 4; 1
53; 1; mcts; (7,4) -> (6, 5); 0; 3.25195050239563; 4; 1
54; 0; minimax; (1,6) -> (0, 7); 0; 0.17780232429504395; 4; 1
54; 1; mcts; (6,5) -> (5, 6); 0; 2.9220385551452637; 4; 1
55; 0; minimax; (0,7) -> (1, 6); 0; 0.123626708984375; 4; 1
55; 1; mcts; (5,6) -> (4, 7); 0; 2.973877191543579; 4; 1
56; 0; minimax; (1,6) -> (0, 7); 0; 0.18780899047851562; 4; 1
56; 1; mcts; (4,7) -> (3, 6); 0; 3.8671376705169678; 4; 1
57; 0; minimax; (0,7) -> (1, 6); 0; 0.15294432640075684; 4; 1
57; 1; mcts; (3,6) -> (2, 5); 0; 3.291196346282959; 4; 1
58; 0; minimax; (1,6) -> (0, 7); 0; 0.12805509567260742; 4; 1
58; 1; mcts; (2,5) -> (3, 4); 0; 2.292602300643921; 4; 1
59; 0; minimax; (0,7) -> (1, 6); 0; 0.15596437454223633; 4; 1
59; 1; mcts; (3,4) -> (4, 5); 0; 3.713871717453003; 4; 1
60; 0; minimax; (1,6) -> (2, 7); 0; 0.17516493797302246; 4; 1
60; 1; mcts; (4,5) -> (5, 4); 0; 2.491957187652588; 4; 1
61; 0; minimax; (2,7) -> (3, 6); 0; 0.15828633308410645; 4; 1
61; 1; mcts; (5,4) -> (4, 3); 0; 3.01387619972229; 4; 1
62; 0; minimax; (3,6) -> (4, 5); 0; 0.3297083377838135; 4; 1
Winner : Red
