Turn; Color; AI; Move; Skip; Time; Num. Reds; Num. Whites 
18; 0; minimax; (3,2) -> (1, 4); 1; 0.4014723300933838; 8; 6
18; 1; mcts; (2,7) -> (3, 6); 0; 2.5960488319396973; 8; 5
19; 0; minimax; (5,4) -> (4, 5); 0; 0.22132277488708496; 8; 5
19; 1; mcts; (3,0) -> (4, 1); 0; 2.355863332748413; 8; 5
20; 0; minimax; (5,0) -> (1, 0); 2; 0.3095581531524658; 8; 5
20; 1; mcts; (0,3) -> (2, 1); 1; 2.088968276977539; 8; 3
21; 0; minimax; (4,5) -> (2, 7); 1; 0.2642385959625244; 7; 3
21; 1; mcts; (2,1) -> (3, 0); 0; 1.724008321762085; 7; 2
22; 0; minimax; (6,1) -> (5, 0); 0; 0.19596338272094727; 7; 2
22; 1; mcts; (0,7) -> (1, 6); 0; 1.6712896823883057; 7; 2
23; 0; minimax; (2,7) -> (0, 5); 1; 0.21656250953674316; 7; 2
23; 1; mcts; (3,0) -> (4, 1); 0; 1.107848882675171; 7; 1
24; 0; minimax; (1,4) -> (0, 3); 0; 0.10569167137145996; 7; 1
24; 1; mcts; (4,1) -> (6, 3); 1; 1.6207845211029053; 7; 1
25; 0; minimax; (2,5) -> (1, 6); 0; 0.18624567985534668; 6; 1
25; 1; mcts; (6,3) -> (7, 2); 0; 1.683889389038086; 6; 1
26; 0; minimax; (7,0) -> (6, 1); 0; 0.1284196376800537; 6; 1
26; 1; mcts; (7,2) -> (6, 3); 0; 1.893970012664795; 6; 1
27; 0; minimax; (6,1) -> (5, 2); 0; 0.19432950019836426; 6; 1
27; 1; mcts; (6,3) -> (4, 1); 1; 1.8914597034454346; 6; 1
28; 0; minimax; (1,6) -> (0, 7); 0; 0.06467604637145996; 5; 1
28; 1; mcts; (4,1) -> (3, 2); 0; 1.552701711654663; 5; 1
29; 0; minimax; (5,0) -> (4, 1); 0; 0.1862039566040039; 5; 1
29; 1; mcts; (3,2) -> (5, 0); 1; 2.3436362743377686; 5; 1
30; 0; minimax; (1,0) -> (0, 1); 0; 0.09333515167236328; 4; 1
30; 1; mcts; (5,0) -> (6, 1); 0; 2.254748582839966; 4; 1
31; 0; minimax; (0,7) -> (1, 6); 0; 0.09814834594726562; 4; 1
31; 1; mcts; (6,1) -> (5, 2); 0; 1.4392130374908447; 4; 1
32; 0; minimax; (1,6) -> (0, 7); 0; 0.12412476539611816; 4; 1
32; 1; mcts; (5,2) -> (6, 3); 0; 1.4514989852905273; 4; 1
33; 0; minimax; (0,7) -> (1, 6); 0; 0.08678197860717773; 4; 1
33; 1; mcts; (6,3) -> (7, 4); 0; 1.7402868270874023; 4; 1
34; 0; minimax; (1,6) -> (0, 7); 0; 0.20244193077087402; 4; 1
34; 1; mcts; (7,4) -> (6, 5); 0; 2.2281877994537354; 4; 1
35; 0; minimax; (0,7) -> (1, 6); 0; 0.14557337760925293; 4; 1
35; 1; mcts; (6,5) -> (7, 6); 0; 1.9021508693695068; 4; 1
36; 0; minimax; (1,6) -> (0, 7); 0; 0.13939785957336426; 4; 1
36; 1; mcts; (7,6) -> (6, 5); 0; 1.5522606372833252; 4; 1
37; 0; minimax; (0,7) -> (1, 6); 0; 0.08685111999511719; 4; 1
37; 1; mcts; (6,5) -> (5, 6); 0; 1.452578067779541; 4; 1
38; 0; minimax; (1,6) -> (0, 7); 0; 0.1356525421142578; 4; 1
38; 1; mcts; (5,6) -> (6, 5); 0; 1.48978590965271; 4; 1
39; 0; minimax; (0,7) -> (1, 6); 0; 0.08834457397460938; 4; 1
39; 1; mcts; (6,5) -> (7, 6); 0; 1.5107121467590332; 4; 1
40; 0; minimax; (1,6) -> (0, 7); 0; 0.12334847450256348; 4; 1
Winner : Red
