Turn; Color; AI; Move; Skip; Time; Num. Reds; Num. Whites 
17; 1; mcts; (1,6) -> (2, 7); 0; 4.841924428939819; 11; 4
18; 0; minimax; (2,5) -> (1, 4); 0; 1.146587610244751; 11; 4
18; 1; mcts; (0,7) -> (1, 6); 0; 5.403560638427734; 11; 4
19; 0; minimax; (3,4) -> (2, 5); 0; 0.4726846218109131; 11; 4
19; 1; mcts; (3,6) -> (4, 7); 0; 5.354578733444214; 11; 4
20; 0; minimax; (2,5) -> (0, 7); 1; 0.6454381942749023; 11; 4
20; 1; mcts; (1,2) -> (2, 1); 0; 4.853300094604492; 11; 3
21; 0; minimax; (1,4) -> (0, 3); 0; 0.7979011535644531; 11; 3
21; 1; mcts; (2,1) -> (3, 0); 0; 4.658557653427124; 11; 3
22; 0; minimax; (1,0) -> (0, 1); 0; 1.163560390472412; 11; 3
22; 1; mcts; (4,7) -> (5, 6); 0; 5.3419177532196045; 11; 3
23; 0; minimax; (6,5) -> (4, 7); 1; 1.306053876876831; 11; 3
23; 1; mcts; (2,7) -> (3, 6); 0; 4.755871057510376; 11; 2
24; 0; minimax; (4,7) -> (2, 5); 1; 1.3366897106170654; 11; 2
24; 1; mcts; (3,0) -> (4, 1); 0; 2.6907641887664795; 11; 1
25; 0; minimax; (0,7) -> (1, 6); 0; 0.73142409324646; 11; 1
25; 1; mcts; (4,1) -> (6, 3); 1; 2.829775810241699; 11; 1
26; 0; minimax; (6,1) -> (5, 2); 0; 0.5784237384796143; 10; 1
26; 1; mcts; (6,3) -> (7, 4); 0; 3.576052665710449; 10; 1
27; 0; minimax; (1,6) -> (0, 7); 0; 1.1092863082885742; 10; 1
27; 1; mcts; (7,4) -> (6, 3); 0; 4.0772786140441895; 10; 1
28; 0; minimax; (0,7) -> (1, 6); 0; 1.0530247688293457; 10; 1
28; 1; mcts; (6,3) -> (5, 4); 0; 4.2996907234191895; 10; 1
29; 0; minimax; (7,2) -> (6, 3); 0; 1.0912799835205078; 10; 1
29; 1; mcts; (5,4) -> (4, 3); 0; 4.387641191482544; 10; 1
30; 0; minimax; (7,0) -> (6, 1); 0; 0.9071590900421143; 10; 1
30; 1; mcts; (4,3) -> (5, 4); 0; 3.9214601516723633; 10; 1
31; 0; minimax; (5,2) -> (4, 3); 0; 0.6853845119476318; 10; 1
31; 1; mcts; (5,4) -> (7, 2); 1; 3.2331132888793945; 10; 1
32; 0; minimax; (1,6) -> (0, 7); 0; 0.7004389762878418; 9; 1
32; 1; mcts; (7,2) -> (6, 3); 0; 3.812751054763794; 9; 1
33; 0; minimax; (6,1) -> (5, 2); 0; 0.918250322341919; 9; 1
33; 1; mcts; (6,3) -> (7, 4); 0; 3.647000312805176; 9; 1
34; 0; minimax; (5,2) -> (4, 1); 0; 1.032395839691162; 9; 1
34; 1; mcts; (7,4) -> (6, 3); 0; 5.253287315368652; 9; 1
35; 0; minimax; (4,3) -> (3, 4); 0; 0.8648848533630371; 9; 1
35; 1; mcts; (6,3) -> (7, 2); 0; 3.9445395469665527; 9; 1
36; 0; minimax; (4,1) -> (3, 2); 0; 0.46384143829345703; 9; 1
36; 1; mcts; (7,2) -> (6, 3); 0; 3.698591470718384; 9; 1
37; 0; minimax; (5,0) -> (4, 1); 0; 0.48444247245788574; 9; 1
37; 1; mcts; (6,3) -> (7, 2); 0; 3.4885542392730713; 9; 1
38; 0; minimax; (4,1) -> (3, 0); 0; 0.6887848377227783; 9; 1
38; 1; mcts; (7,2) -> (6, 3); 0; 4.61298680305481; 9; 1
39; 0; minimax; (3,2) -> (2, 1); 0; 0.5016465187072754; 9; 1
39; 1; mcts; (6,3) -> (7, 4); 0; 5.0025105476379395; 9; 1
40; 0; minimax; (2,5) -> (1, 6); 0; 0.5718622207641602; 9; 1
40; 1; mcts; (7,4) -> (6, 3); 0; 4.929487466812134; 9; 1
41; 0; minimax; (3,4) -> (2, 5); 0; 0.27156567573547363; 9; 1
41; 1; mcts; (6,3) -> (7, 4); 0; 3.4231956005096436; 9; 1
42; 0; minimax; (2,5) -> (1, 4); 0; 0.12359166145324707; 9; 1
42; 1; mcts; (7,4) -> (6, 5); 0; 3.037916898727417; 9; 1
43; 0; minimax; (2,3) -> (1, 2); 0; 0.04579472541809082; 9; 1
43; 1; mcts; (6,5) -> (7, 4); 0; 3.8367056846618652; 9; 1
44; 0; minimax; (0,1) -> (1, 0); 0; 0.004454135894775391; 9; 1
44; 1; mcts; (7,4) -> (6, 3); 0; 3.5059332847595215; 9; 1
45; 0; minimax; (1,2) -> (0, 1); 0; 0.007855653762817383; 9; 1
45; 1; mcts; (6,3) -> (5, 2); 0; 3.40732479095459; 9; 1
46; 0; minimax; (0,3) -> (1, 2); 0; 0.015606403350830078; 9; 1
46; 1; mcts; (5,2) -> (6, 1); 0; 3.6394615173339844; 9; 1
47; 0; minimax; (1,4) -> (0, 3); 0; 0.025908231735229492; 9; 1
47; 1; mcts; (6,1) -> (7, 0); 0; 3.921083688735962; 9; 1
48; 0; minimax; (1,2) -> (2, 3); 0; 0.05446434020996094; 9; 1
48; 1; mcts; (7,0) -> (6, 1); 0; 4.309498071670532; 9; 1
49; 0; minimax; (2,3) -> (3, 4); 0; 0.19181489944458008; 9; 1
49; 1; mcts; (6,1) -> (5, 0); 0; 4.337439775466919; 9; 1
50; 0; minimax; (3,4) -> (4, 5); 0; 0.34533119201660156; 9; 1
50; 1; mcts; (5,0) -> (6, 1); 0; 4.528615474700928; 9; 1
51; 0; minimax; (4,5) -> (5, 6); 0; 0.2791898250579834; 9; 1
51; 1; mcts; (6,1) -> (7, 0); 0; 4.216195344924927; 9; 1
52; 0; minimax; (5,6) -> (6, 7); 0; 0.3926067352294922; 9; 1
52; 1; mcts; (7,0) -> (6, 1); 0; 3.7714104652404785; 9; 1
53; 0; minimax; (6,7) -> (7, 6); 0; 0.15662026405334473; 9; 1
53; 1; mcts; (6,1) -> (5, 0); 0; 3.9399099349975586; 9; 1
54; 0; minimax; (7,6) -> (6, 7); 0; 0.17293953895568848; 9; 1
54; 1; mcts; (5,0) -> (4, 1); 0; 4.612742185592651; 9; 1
55; 0; minimax; (6,7) -> (7, 6); 0; 0.2047863006591797; 9; 1
55; 1; mcts; (4,1) -> (5, 0); 0; 3.7023868560791016; 9; 1
56; 0; minimax; (7,6) -> (6, 7); 0; 0.14577507972717285; 9; 1
56; 1; mcts; (5,0) -> (6, 1); 0; 3.257974624633789; 9; 1
57; 0; minimax; (6,7) -> (7, 6); 0; 0.14598727226257324; 9; 1
Winner : Red
